atc_name|atc_code|level
combinations|R05CA10|7
levoverbenone|R05CA11|7
Hederae helicis folium|R05CA12|7
cineole|R05CA13|7
Mucolytics|R05CB|5
acetylcysteine|R05CB01|7
bromhexine|R05CB02|7
carbocisteine|R05CB03|7
eprazinone|R05CB04|7
mesna|R05CB05|7
ambroxol|R05CB06|7
sobrerol|R05CB07|7
domiodol|R05CB08|7
letosteine|R05CB09|7
combinations|R05CB10|7
stepronin|R05CB11|7
dornase alfa (desoxyribonuclease)|R05CB13|7
neltenexine|R05CB14|7
erdosteine|R05CB15|7
mannitol|R05CB16|7
COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS|R05D|4
Opium alkaloids and derivatives|R05DA|5
ethylmorphine|R05DA01|7
hydrocodone|R05DA03|7
codeine|R05DA04|7
opium alkaloids with morphine|R05DA05|7
normethadone|R05DA06|7
noscapine|R05DA07|7
pholcodine|R05DA08|7
dextromethorphan|R05DA09|7
thebacon|R05DA10|7
dimemorfan|R05DA11|7
acetyldihydrocodeine|R05DA12|7
combinations|R05DA20|7
Other cough suppressants|R05DB|5
benzonatate|R05DB01|7
benproperine|R05DB02|7
clobutinol|R05DB03|7
isoaminile|R05DB04|7
pentoxyverine|R05DB05|7
oxolamine|R05DB07|7
oxeladin|R05DB09|7
clofedanol|R05DB10|7
pipazetate|R05DB11|7
bibenzonium bromide|R05DB12|7
butamirate|R05DB13|7
fedrilate|R05DB14|7
zipeprol|R05DB15|7
dibunate|R05DB16|7
droxypropine|R05DB17|7
prenoxdiazine|R05DB18|7
dropropizine|R05DB19|7
combinations|R05DB20|7
cloperastine|R05DB21|7
meprotixol|R05DB22|7
piperidione|R05DB23|7
tipepidine|R05DB24|7
morclofone|R05DB25|7
nepinalone|R05DB26|7
levodropropizine|R05DB27|7
dimethoxanate|R05DB28|7
gefapixant|R05DB29|7
COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS|R05F|4
Opium derivatives and expectorants|R05FA|5
opium derivatives and mucolytics|R05FA01|7
opium derivatives and expectorants|R05FA02|7
Other cough suppressants and expectorants|R05FB|5
cough suppressants and mucolytics|R05FB01|7
cough suppressants and expectorants|R05FB02|7
OTHER COLD PREPARATIONS|R05X|4
ANTIHISTAMINES FOR SYSTEMIC USE|R06|3
ANTIHISTAMINES FOR SYSTEMIC USE|R06A|4
Aminoalkyl ethers|R06AA|5
bromazine|R06AA01|7
diphenhydramine|R06AA02|7
clemastine|R06AA04|7
chlorphenoxamine|R06AA06|7
diphenylpyraline|R06AA07|7
carbinoxamine|R06AA08|7
doxylamine|R06AA09|7
trimethobenzamide|R06AA10|7
dimenhydrinate|R06AA11|7
diphenhydramine, combinations|R06AA52|7
clemastine, combinations|R06AA54|7
chlorphenoxamine, combinations|R06AA56|7
diphenylpyraline, combinations|R06AA57|7
doxylamine, combinations|R06AA59|7
dimenhydrinate, combinations|R06AA61|7
Substituted alkylamines|R06AB|5
brompheniramine|R06AB01|7
dexchlorpheniramine|R06AB02|7
dimetindene|R06AB03|7
chlorphenamine|R06AB04|7
pheniramine|R06AB05|7
dexbrompheniramine|R06AB06|7
talastine|R06AB07|7
brompheniramine, combinations|R06AB51|7
dexchlorpheniramine, combinations|R06AB52|7
chlorphenamine, combinations|R06AB54|7
dexbrompheniramine, combinations|R06AB56|7
Substituted ethylene diamines|R06AC|5
mepyramine|R06AC01|7
histapyrrodine|R06AC02|7
chloropyramine|R06AC03|7
tripelennamine|R06AC04|7
methapyrilene|R06AC05|7
thonzylamine|R06AC06|7
histapyrrodine, combinations|R06AC52|7
chloropyramine, combinations|R06AC53|7
Phenothiazine derivatives|R06AD|5
alimemazine|R06AD01|7
promethazine|R06AD02|7
thiethylperazine|R06AD03|7
methdilazine|R06AD04|7
hydroxyethylpromethazine|R06AD05|7
thiazinam|R06AD06|7
mequitazine|R06AD07|7
oxomemazine|R06AD08|7
isothipendyl|R06AD09|7
promethazine, combinations|R06AD52|7
hydroxyethylpromethazine, combinations|R06AD55|7
Piperazine derivatives|R06AE|5
buclizine|R06AE01|7
cyclizine|R06AE03|7
chlorcyclizine|R06AE04|7
meclozine|R06AE05|7
oxatomide|R06AE06|7
cetirizine|R06AE07|7
levocetirizine|R06AE09|7
buclizine, combinations|R06AE51|7
cyclizine, combinations|R06AE53|7
meclozine, combinations|R06AE55|7
Combinations of antihistamines|R06AK|5
Other antihistamines for systemic use|R06AX|5
bamipine|R06AX01|7
cyproheptadine|R06AX02|7
thenalidine|R06AX03|7
phenindamine|R06AX04|7
antazoline|R06AX05|7
triprolidine|R06AX07|7
pyrrobutamine|R06AX08|7
azatadine|R06AX09|7
astemizole|R06AX11|7
terfenadine|R06AX12|7
loratadine|R06AX13|7
mebhydrolin|R06AX15|7
deptropine|R06AX16|7
ketotifen|R06AX17|7
acrivastine|R06AX18|7
azelastine|R06AX19|7
tritoqualine|R06AX21|7
ebastine|R06AX22|7
pimethixene|R06AX23|7
epinastine|R06AX24|7
mizolastine|R06AX25|7
fexofenadine|R06AX26|7
desloratadine|R06AX27|7
rupatadine|R06AX28|7
bilastine|R06AX29|7
quifenadine|R06AX31|7
sequifenadine|R06AX32|7
thenalidine, combinations|R06AX53|7
pyrrobutamine, combinations|R06AX58|7
OTHER RESPIRATORY SYSTEM PRODUCTS|R07|3
OTHER RESPIRATORY SYSTEM PRODUCTS|R07A|4
Lung surfactants|R07AA|5
colfosceril palmitate|R07AA01|7
natural phospholipids|R07AA02|7
combinations|R07AA30|7
Respiratory stimulants|R07AB|5
doxapram|R07AB01|7
nikethamide|R07AB02|7
pentetrazol|R07AB03|7
etamivan|R07AB04|7
bemegride|R07AB05|7
prethcamide|R07AB06|7
almitrine|R07AB07|7
dimefline|R07AB08|7
mepixanox|R07AB09|7
nikethamide, combinations|R07AB52|7
pentetrazol, combinations|R07AB53|7
Other respiratory system products|R07AX|5
nitric oxide|R07AX01|7
ivacaftor|R07AX02|7
ivacaftor and lumacaftor|R07AX30|7
ivacaftor and tezacaftor|R07AX31|7
ivacaftor, tezacaftor and elexacaftor|R07AX32|7
deutivacaftor, tezacaftor and vanzacaftor|R07AX33|7
SENSORY ORGANS|S|1
OPHTHALMOLOGICALS|S01|3
ANTIINFECTIVES|S01A|4
Antibiotics|S01AA|5
chloramphenicol|S01AA01|7
chlortetracycline|S01AA02|7
neomycin|S01AA03|7
oxytetracycline|S01AA04|7
tyrothricin|S01AA05|7
framycetin|S01AA07|7
tetracycline|S01AA09|7
natamycin|S01AA10|7
gentamicin|S01AA11|7
tobramycin|S01AA12|7
fusidic acid|S01AA13|7
benzylpenicillin|S01AA14|7
dihydrostreptomycin|S01AA15|7
rifamycin|S01AA16|7
erythromycin|S01AA17|7
polymyxin B|S01AA18|7
ampicillin|S01AA19|7
antibiotics in combination with other drugs|S01AA20|7
amikacin|S01AA21|7
micronomicin|S01AA22|7
netilmicin|S01AA23|7
kanamycin|S01AA24|7
azidamfenicol|S01AA25|7
azithromycin|S01AA26|7
cefuroxime|S01AA27|7
vancomycin|S01AA28|7
dibekacin|S01AA29|7
combinations of different antibiotics|S01AA30|7
cefmenoxime|S01AA31|7
bacitracin|S01AA32|7
Sulfonamides|S01AB|5
sulfamethizole|S01AB01|7
sulfafurazole|S01AB02|7
sulfadicramide|S01AB03|7
sulfacetamide|S01AB04|7
sulfafenazol|S01AB05|7
Antivirals|S01AD|5
idoxuridine|S01AD01|7
trifluridine|S01AD02|7
aciclovir|S01AD03|7
interferon|S01AD05|7
vidarabine|S01AD06|7
famciclovir|S01AD07|7
fomivirsen|S01AD08|7
ganciclovir|S01AD09|7
Fluoroquinolones|S01AE|5
ofloxacin|S01AE01|7
norfloxacin|S01AE02|7
ciprofloxacin|S01AE03|7
lomefloxacin|S01AE04|7
levofloxacin|S01AE05|7
gatifloxacin|S01AE06|7
moxifloxacin|S01AE07|7
besifloxacin|S01AE08|7
tosufloxacin|S01AE09|7
Other antiinfectives|S01AX|5
mercury compounds|S01AX01|7
silver compounds|S01AX02|7
zinc compounds|S01AX03|7
nitrofural|S01AX04|7
bibrocathol|S01AX05|7
resorcinol|S01AX06|7
sodium borate|S01AX07|7
hexamidine|S01AX08|7
chlorhexidine|S01AX09|7
sodium propionate|S01AX10|7
dibrompropamidine|S01AX14|7
propamidine|S01AX15|7
picloxydine|S01AX16|7
povidone-iodine|S01AX18|7
polihexanide|S01AX24|7
lotilaner|S01AX25|7
ANTIINFLAMMATORY AGENTS|S01B|4
Corticosteroids, plain|S01BA|5
dexamethasone|S01BA01|7
hydrocortisone|S01BA02|7
cortisone|S01BA03|7
prednisolone|S01BA04|7
triamcinolone|S01BA05|7
betamethasone|S01BA06|7
fluorometholone|S01BA07|7
medrysone|S01BA08|7
clobetasone|S01BA09|7
alclometasone|S01BA10|7
desonide|S01BA11|7
formocortal|S01BA12|7
rimexolone|S01BA13|7
loteprednol|S01BA14|7
fluocinolone acetonide|S01BA15|7
difluprednate|S01BA16|7
Corticosteroids and mydriatics in combination|S01BB|5
hydrocortisone and mydriatics|S01BB01|7
prednisolone and mydriatics|S01BB02|7
fluorometholone and mydriatics|S01BB03|7
betamethasone and mydriatics|S01BB04|7
Antiinflammatory agents, non-steroids|S01BC|5
indometacin|S01BC01|7
oxyphenbutazone|S01BC02|7
diclofenac|S01BC03|7
flurbiprofen|S01BC04|7
ketorolac|S01BC05|7
piroxicam|S01BC06|7
bendazac|S01BC07|7
salicylic acid|S01BC08|7
pranoprofen|S01BC09|7
nepafenac|S01BC10|7
bromfenac|S01BC11|7
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION|S01C|4
Corticosteroids and antiinfectives in combination|S01CA|5
dexamethasone and antiinfectives|S01CA01|7
prednisolone and antiinfectives|S01CA02|7
hydrocortisone and antiinfectives|S01CA03|7
fluocortolone and antiinfectives|S01CA04|7
betamethasone and antiinfectives|S01CA05|7
fludrocortisone and antiinfectives|S01CA06|7
fluorometholone and antiinfectives|S01CA07|7
methylprednisolone and antiinfectives|S01CA08|7
chloroprednisone and antiinfectives|S01CA09|7
fluocinolone acetonide and antiinfectives|S01CA10|7
clobetasone and antiinfectives|S01CA11|7
loteprednol and antiinfectives|S01CA12|7
Corticosteroids/antiinfectives/mydriatics in combination|S01CB|5
dexamethasone|S01CB01|7
prednisolone|S01CB02|7
hydrocortisone|S01CB03|7
betamethasone|S01CB04|7
fluorometholone|S01CB05|7
Antiinflammatory agents, non-steroids and antiinfectives in combination|S01CC|5
diclofenac and antiinfectives|S01CC01|7
indometacin and antiinfectives|S01CC02|7
ANTIGLAUCOMA PREPARATIONS AND MIOTICS|S01E|4
Sympathomimetics in glaucoma therapy|S01EA|5
epinephrine|S01EA01|7
dipivefrine|S01EA02|7
apraclonidine|S01EA03|7
clonidine|S01EA04|7
brimonidine|S01EA05|7
epinephrine, combinations|S01EA51|7
brimonidine and ripasudil|S01EA55|7
Parasympathomimetics|S01EB|5
pilocarpine|S01EB01|7
carbachol|S01EB02|7
ecothiopate|S01EB03|7
demecarium|S01EB04|7
physostigmine|S01EB05|7
neostigmine|S01EB06|7
fluostigmine|S01EB07|7
aceclidine|S01EB08|7
acetylcholine|S01EB09|7
paraoxon|S01EB10|7
pilocarpine, combinations|S01EB51|7
aceclidine, combinations|S01EB58|7
Carbonic anhydrase inhibitors|S01EC|5
acetazolamide|S01EC01|7
diclofenamide|S01EC02|7
dorzolamide|S01EC03|7
brinzolamide|S01EC04|7
methazolamide|S01EC05|7
brinzolamide, combinations|S01EC54|7
Beta blocking agents|S01ED|5
timolol|S01ED01|7
betaxolol|S01ED02|7
levobunolol|S01ED03|7
metipranolol|S01ED04|7
carteolol|S01ED05|7
befunolol|S01ED06|7
timolol, combinations|S01ED51|7
betaxolol, combinations|S01ED52|7
metipranolol, combinations|S01ED54|7
carteolol, combinations|S01ED55|7
Prostaglandin analogues|S01EE|5
latanoprost|S01EE01|7
unoprostone|S01EE02|7
bimatoprost|S01EE03|7
travoprost|S01EE04|7
tafluprost|S01EE05|7
latanoprostene bunod|S01EE06|7
latanoprost and netarsudil|S01EE51|7
latanoprost and dorzolamide|S01EE52|7
Other antiglaucoma preparations|S01EX|5
guanethidine|S01EX01|7
dapiprazole|S01EX02|7
netarsudil|S01EX05|7
omidenepag|S01EX06|7
ripasudil|S01EX07|7
MYDRIATICS AND CYCLOPLEGICS|S01F|4
Anticholinergics|S01FA|5
atropine|S01FA01|7
scopolamine|S01FA02|7
methylscopolamine|S01FA03|7
cyclopentolate|S01FA04|7
homatropine|S01FA05|7
tropicamide|S01FA06|7
cyclopentolate, combinations|S01FA54|7
tropicamide, combinations|S01FA56|7
Sympathomimetics excl. antiglaucoma preparations|S01FB|5
phenylephrine|S01FB01|7
ephedrine|S01FB02|7
ibopamine|S01FB03|7
phenylephrine and ketorolac|S01FB51|7
DECONGESTANTS AND ANTIALLERGICS|S01G|4
Sympathomimetics used as decongestants|S01GA|5
naphazoline|S01GA01|7
tetryzoline|S01GA02|7
xylometazoline|S01GA03|7
oxymetazoline|S01GA04|7
phenylephrine|S01GA05|7
oxedrine|S01GA06|7
brimonidine|S01GA07|7
naphazoline, combinations|S01GA51|7
tetryzoline, combinations|S01GA52|7
xylometazoline, combinations|S01GA53|7
phenylephrine, combinations|S01GA55|7
oxedrine, combinations|S01GA56|7
Other antiallergics|S01GX|5
cromoglicic acid|S01GX01|7
levocabastine|S01GX02|7
spaglumic acid|S01GX03|7
nedocromil|S01GX04|7
lodoxamide|S01GX05|7
emedastine|S01GX06|7
azelastine|S01GX07|7
ketotifen|S01GX08|7
olopatadine|S01GX09|7
epinastine|S01GX10|7
alcaftadine|S01GX11|7
cetirizine|S01GX12|7
bilastine|S01GX13|7
cromoglicic acid, combinations|S01GX51|7
LOCAL ANESTHETICS|S01H|4
Local anesthetics|S01HA|5
cocaine|S01HA01|7
oxybuprocaine|S01HA02|7
tetracaine|S01HA03|7
proxymetacaine|S01HA04|7
procaine|S01HA05|7
cinchocaine|S01HA06|7
lidocaine|S01HA07|7
chloroprocaine|S01HA08|7
combinations|S01HA30|7
DIAGNOSTIC AGENTS|S01J|4
Colouring agents|S01JA|5
fluorescein|S01JA01|7
rose bengal sodium|S01JA02|7
fluorescein, combinations|S01JA51|7
Other ophthalmological diagnostic agents|S01JX|5
SURGICAL AIDS|S01K|4
Viscoelastic substances|S01KA|5
hyaluronic acid|S01KA01|7
hypromellose|S01KA02|7
hyaluronic acid, combinations|S01KA51|7
Other surgical aids|S01KX|5
chymotrypsin|S01KX01|7
trypan blue|S01KX02|7
OCULAR VASCULAR DISORDER AGENTS|S01L|4
Antineovascularisation agents|S01LA|5
verteporfin|S01LA01|7
anecortave|S01LA02|7
pegaptanib|S01LA03|7
ranibizumab|S01LA04|7
aflibercept|S01LA05|7
brolucizumab|S01LA06|7
abicipar pegol|S01LA07|7
bevacizumab|S01LA08|7
faricimab|S01LA09|7
OTHER OPHTHALMOLOGICALS|S01X|4
Other ophthalmologicals|S01XA|5
guaiazulen|S01XA01|7
retinol|S01XA02|7
sodium chloride, hypertonic|S01XA03|7
potassium iodide|S01XA04|7
sodium edetate|S01XA05|7
ethylmorphine|S01XA06|7
alum|S01XA07|7
acetylcysteine|S01XA08|7
iodoheparinate|S01XA09|7
inosine|S01XA10|7
nandrolone|S01XA11|7
dexpanthenol|S01XA12|7
alteplase|S01XA13|7
heparin|S01XA14|7
ascorbic acid|S01XA15|7
ciclosporin|S01XA18|7
limbal stem cells, autologous|S01XA19|7
artificial tears and other indifferent preparations|S01XA20|7
mercaptamine|S01XA21|7
ocriplasmin|S01XA22|7
sirolimus|S01XA23|7
cenegermin|S01XA24|7
lifitegrast|S01XA25|7
riboflavin|S01XA26|7
voretigene neparvovec|S01XA27|7
varenicline|S01XA28|7
sepofarsen|S01XA29|7
pegcetacoplan|S01XA31|7
avacincaptad pegol|S01XA32|7
diquafosol|S01XA33|7
OTOLOGICALS|S02|3
ANTIINFECTIVES|S02A|4
Antiinfectives|S02AA|5
chloramphenicol|S02AA01|7
nitrofural|S02AA02|7
boric acid|S02AA03|7
aluminium acetotartrate|S02AA04|7
clioquinol|S02AA05|7
hydrogen peroxide|S02AA06|7
neomycin|S02AA07|7
tetracycline|S02AA08|7
chlorhexidine|S02AA09|7
acetic acid|S02AA10|7
polymyxin B|S02AA11|7
rifamycin|S02AA12|7
miconazole|S02AA13|7
gentamicin|S02AA14|7
ciprofloxacin|S02AA15|7
ofloxacin|S02AA16|7
fosfomycin|S02AA17|7
cefmenoxime|S02AA18|7
antiinfectives, combinations|S02AA30|7
CORTICOSTEROIDS|S02B|4
Corticosteroids|S02BA|5
hydrocortisone|S02BA01|7
prednisolone|S02BA03|7
dexamethasone|S02BA06|7
betamethasone|S02BA07|7
fluocinolone acetonide|S02BA08|7
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION|S02C|4
Corticosteroids and antiinfectives in combination|S02CA|5
prednisolone and antiinfectives|S02CA01|7
flumetasone and antiinfectives|S02CA02|7
hydrocortisone and antiinfectives|S02CA03|7
triamcinolone and antiinfectives|S02CA04|7
fluocinolone acetonide and antiinfectives|S02CA05|7
dexamethasone and antiinfectives|S02CA06|7
fludrocortisone and antiinfectives|S02CA07|7
OTHER OTOLOGICALS|S02D|4
Analgesics and anesthetics|S02DA|5
lidocaine|S02DA01|7
cocaine|S02DA02|7
phenazone|S02DA03|7
cinchocaine|S02DA04|7
combinations|S02DA30|7
Indifferent preparations|S02DC|5
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS|S03|3
ANTIINFECTIVES|S03A|4
Antiinfectives|S03AA|5
neomycin|S03AA01|7
tetracycline|S03AA02|7
polymyxin B|S03AA03|7
chlorhexidine|S03AA04|7
hexamidine|S03AA05|7
gentamicin|S03AA06|7
ciprofloxacin|S03AA07|7
chloramphenicol|S03AA08|7
antiinfectives, combinations|S03AA30|7
CORTICOSTEROIDS|S03B|4
Corticosteroids|S03BA|5
dexamethasone|S03BA01|7
prednisolone|S03BA02|7
betamethasone|S03BA03|7
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION|S03C|4
Corticosteroids and antiinfectives in combination|S03CA|5
dexamethasone and antiinfectives|S03CA01|7
prednisolone and antiinfectives|S03CA02|7
hydrocortisone and antiinfectives|S03CA04|7
fludrocortisone and antiinfectives|S03CA05|7
betamethasone and antiinfectives|S03CA06|7
methylprednisolone and antiinfectives|S03CA07|7
OTHER OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS|S03D|4
VARIOUS|V|1
ALLERGENS|V01|3
ALLERGENS|V01A|4
Allergen extracts|V01AA|5
feather|V01AA01|7
grass pollen|V01AA02|7
house dust mites|V01AA03|7
mould fungus and yeast fungus|V01AA04|7
tree pollen|V01AA05|7
insects|V01AA07|7
food|V01AA08|7
textiles|V01AA09|7
flowers|V01AA10|7
animals|V01AA11|7
various|V01AA20|7
ALL OTHER THERAPEUTIC PRODUCTS|V03|3
ALL OTHER THERAPEUTIC PRODUCTS|V03A|4
Antidotes|V03AB|5
ipecacuanha|V03AB01|7
nalorphine|V03AB02|7
edetates|V03AB03|7
pralidoxime|V03AB04|7
prednisolone and promethazine|V03AB05|7
thiosulfate|V03AB06|7
sodium nitrite|V03AB08|7
dimercaprol|V03AB09|7
obidoxime|V03AB13|7
protamine|V03AB14|7
naloxone|V03AB15|7
ethanol|V03AB16|7
methylthioninium chloride|V03AB17|7
potassium permanganate|V03AB18|7
physostigmine|V03AB19|7
copper sulfate|V03AB20|7
potassium iodide|V03AB21|7
amyl nitrite|V03AB22|7
acetylcysteine|V03AB23|7
digitalis antitoxin|V03AB24|7
flumazenil|V03AB25|7
methionine|V03AB26|7
4-dimethylaminophenol|V03AB27|7
cholinesterase|V03AB29|7
prussian blue|V03AB31|7
glutathione|V03AB32|7
hydroxocobalamin|V03AB33|7
fomepizole|V03AB34|7
sugammadex|V03AB35|7
phentolamine|V03AB36|7
idarucizumab|V03AB37|7
andexanet alfa|V03AB38|7
pralidoxime and atropine|V03AB54|7
Iron chelating agents|V03AC|5
deferoxamine|V03AC01|7
deferiprone|V03AC02|7
deferasirox|V03AC03|7
Drugs for treatment of hyperkalemia and hyperphosphatemia|V03AE|5
polystyrene sulfonate|V03AE01|7
sevelamer|V03AE02|7
lanthanum carbonate|V03AE03|7
calcium acetate and magnesium carbonate|V03AE04|7
sucroferric oxyhydroxide|V03AE05|7
colestilan|V03AE06|7
calcium acetate|V03AE07|7
ferric citrate|V03AE08|7
patiromer calcium|V03AE09|7
sodium zirconium cyclosilicate|V03AE10|7
Detoxifying agents for antineoplastic treatment|V03AF|5
mesna|V03AF01|7
dexrazoxane|V03AF02|7
calcium folinate|V03AF03|7
calcium levofolinate|V03AF04|7
amifostine|V03AF05|7
sodium folinate|V03AF06|7
rasburicase|V03AF07|7
palifermin|V03AF08|7
glucarpidase|V03AF09|7
sodium levofolinate|V03AF10|7
arginine and lysine|V03AF11|7
trilaciclib|V03AF12|7
Drugs for treatment of hypercalcemia|V03AG|5
sodium cellulose phosphate|V03AG01|7
sodium phosphate|V03AG05|7
Drugs for treatment of hypoglycemia|V03AH|5
diazoxide|V03AH01|7
Tissue adhesives|V03AK|5
Drugs for embolisation|V03AM|5
Medical gases|V03AN|5
oxygen|V03AN01|7
carbon dioxide|V03AN02|7
helium|V03AN03|7
nitrogen|V03AN04|7
medical air|V03AN05|7
Other therapeutic products|V03AX|5
nalfurafine|V03AX02|7
cobicistat|V03AX03|7
difelikefalin|V03AX04|7
Nerve depressants|V03AZ|5
ethanol|V03AZ01|7
DIAGNOSTIC AGENTS|V04|3
URINE TESTS|V04B|4
OTHER DIAGNOSTIC AGENTS|V04C|4
Tests for diabetes|V04CA|5
tolbutamide|V04CA01|7
glucose|V04CA02|7
Tests for fat absorption|V04CB|5
vitamin A concentrates|V04CB01|7
Tests for bile duct patency|V04CC|5
sorbitol|V04CC01|7
magnesium sulfate|V04CC02|7
sincalide|V04CC03|7
ceruletide|V04CC04|7
Tests for pituitary function|V04CD|5
metyrapone|V04CD01|7
sermorelin|V04CD03|7
corticorelin|V04CD04|7
somatorelin|V04CD05|7
macimorelin|V04CD06|7
Tests for liver functional capacity|V04CE|5
galactose|V04CE01|7
sulfobromophthalein|V04CE02|7
methacetin (13C)|V04CE03|7
Tuberculosis diagnostics|V04CF|5
tuberculin|V04CF01|7
Tests for gastric secretion|V04CG|5
cation exchange resins|V04CG01|7
betazole|V04CG02|7
histamine phosphate|V04CG03|7
pentagastrin|V04CG04|7
methylthioninium chloride|V04CG05|7
caffeine and sodium benzoate|V04CG30|7
Tests for renal function and ureteral injuries|V04CH|5
inulin and other polyfructosans|V04CH01|7
indigo carmine|V04CH02|7
phenolsulfonphthalein|V04CH03|7
alsactide|V04CH04|7
aminohippuric acid|V04CH30|7
Tests for thyreoidea function|V04CJ|5
thyrotropin|V04CJ01|7
protirelin|V04CJ02|7
Tests for pancreatic function|V04CK|5
secretin|V04CK01|7
pancreozymin (cholecystokinin)|V04CK02|7
bentiromide|V04CK03|7
Tests for allergic diseases|V04CL|5
Tests for fertility disturbances|V04CM|5
gonadorelin|V04CM01|7
Other diagnostic agents|V04CX|5
indocyanine green|V04CX01|7
folic acid|V04CX02|7
methacholine|V04CX03|7
mannitol|V04CX04|7
13C-urea|V04CX05|7
hexaminolevulinate|V04CX06|7
edrophonium|V04CX07|7
carbon monoxide|V04CX08|7
patent blue|V04CX09|7
pafolacianine|V04CX10|7
lithium chloride|V04CX11|7
xenon|V04CX12|7
GENERAL NUTRIENTS|V06|3
DIET FORMULATIONS FOR TREATMENT OF OBESITY|V06A|4
Low-energy diets|V06AA|5
PROTEIN SUPPLEMENTS|V06B|4
INFANT FORMULAS|V06C|4
Nutrients without phenylalanine|V06CA|5
OTHER NUTRIENTS|V06D|4
Carbohydrates/proteins/minerals/vitamins, combinations|V06DA|5
Fat/carbohydrates/proteins/minerals/vitamins, combinations|V06DB|5
Carbohydrates|V06DC|5
glucose|V06DC01|7
fructose|V06DC02|7
Amino acids, incl. combinations with polypeptides|V06DD|5
Amino acids/carbohydrates/minerals/vitamins, combinations|V06DE|5
Milk substitutes|V06DF|5
Other combinations of nutrients|V06DX|5
ALL OTHER NON-THERAPEUTIC PRODUCTS|V07|3
ALL OTHER NON-THERAPEUTIC PRODUCTS|V07A|4
Plasters|V07AA|5
Solvents and diluting agents, incl. irrigating solutions|V07AB|5
Blood transfusion, auxiliary products|V07AC|5
Blood tests, auxiliary products|V07AD|5
Incontinence equipment|V07AN|5
Sensitivity tests, discs and tablets|V07AR|5
Stomi equipment|V07AS|5
Cosmetics|V07AT|5
Technical disinfectants|V07AV|5
Washing agents etc.|V07AX|5
Other non-therapeutic auxiliary products|V07AY|5
Chemicals and reagents for analysis|V07AZ|5
CONTRAST MEDIA|V08|3
X-RAY CONTRAST MEDIA, IODINATED|V08A|4
Watersoluble, nephrotropic, high osmolar X-ray contrast media|V08AA|5
diatrizoic acid|V08AA01|7
metrizoic acid|V08AA02|7
iodamide|V08AA03|7
iotalamic acid|V08AA04|7
ioxitalamic acid|V08AA05|7
ioglicic acid|V08AA06|7
acetrizoic acid|V08AA07|7
iocarmic acid|V08AA08|7
methiodal|V08AA09|7
diodone|V08AA10|7
Watersoluble, nephrotropic, low osmolar X-ray contrast media|V08AB|5
metrizamide|V08AB01|7
iohexol|V08AB02|7
ioxaglic acid|V08AB03|7
iopamidol|V08AB04|7
iopromide|V08AB05|7
iotrolan|V08AB06|7
ioversol|V08AB07|7
iopentol|V08AB08|7
iodixanol|V08AB09|7
iomeprol|V08AB10|7
iobitridol|V08AB11|7
ioxilan|V08AB12|7
Watersoluble, hepatotropic X-ray contrast media|V08AC|5
iodoxamic acid|V08AC01|7
iotroxic acid|V08AC02|7
ioglycamic acid|V08AC03|7
adipiodone|V08AC04|7
iobenzamic acid|V08AC05|7
iopanoic acid|V08AC06|7
iocetamic acid|V08AC07|7
sodium iopodate|V08AC08|7
tyropanoic acid|V08AC09|7
calcium iopodate|V08AC10|7
Non-watersoluble X-ray contrast media|V08AD|5
ethyl esters of iodised fatty acids|V08AD01|7
iopydol|V08AD02|7
propyliodone|V08AD03|7
iofendylate|V08AD04|7
X-RAY CONTRAST MEDIA, NON-IODINATED|V08B|4
