"hersteller"|"generika"|"bag_dossier"|"swissmedic_nr"|"swissmedic_liste"|"einf_datum"|"bezeichnung"|"exf_preis"|"pub_preis"|"limitation"|"lim_pkte"|"therap_gruppe"|"substanzen"|"rec_id"|"x40_percent_selbstbehalt"|"gtin"|"atc"|"gammennummer"|"gammenbezeichnung"|"ggsl"|"preismodell"|"indikationscode"|"swissmedic_no8_parallel_imp"|"ref_biosim_code"|"letzte_preis_anderung"|"zulassungsnummer"
"ViiV Healthcare GmbH"|NA|"20200"|"63052001"|"A"|2014-06-01|"Tivicay, Filmtabl 50 mg, 30 Stk"|"631.26"|"702.95"|"Y"|NA|"08.03."|"Dolutegravirum"|"33756"|"N"|"7680630520012"|"J05AJ03"|"3370"|"Tivicay Oral"|"N"|NA|NA|NA|NA|2022-12-01|"63052"
"Axapharm AG"|"G"|"21676"|"69260001"|"B"|2023-10-01|"Tizanidin axapharm, Tabl 2 mg, Blist 30 Stk"|"4.61"|"14.25"|NA|NA|"01.12."|"Tizanidinum"|"43437"|"N"|"7680692600011"|"M03BX02"|"4626"|"Tizanidin axapharm"|"N"|NA|NA|NA|NA|2023-10-01|"69260"
"Axapharm AG"|"G"|"21676"|"69260002"|"B"|2023-10-01|"Tizanidin axapharm, Tabl 2 mg, Blist 100 Stk"|"13.22"|"30.8"|NA|NA|"01.12."|"Tizanidinum"|"43436"|"N"|"7680692600028"|"M03BX02"|"4626"|"Tizanidin axapharm"|"N"|NA|NA|NA|NA|2023-10-01|"69260"
"Axapharm AG"|"G"|"21676"|"69260003"|"B"|2023-10-01|"Tizanidin axapharm, Tabl 4 mg, Blist 10 Stk"|"2.93"|"12.4"|NA|NA|"01.12."|"Tizanidinum"|"43438"|"N"|"7680692600035"|"M03BX02"|"4626"|"Tizanidin axapharm"|"N"|NA|NA|NA|NA|2023-10-01|"69260"
"Axapharm AG"|"G"|"21676"|"69260004"|"B"|2023-10-01|"Tizanidin axapharm, Tabl 4 mg, Blist 30 Stk"|"7.28"|"17.15"|NA|NA|"01.12."|"Tizanidinum"|"43440"|"N"|"7680692600042"|"M03BX02"|"4626"|"Tizanidin axapharm"|"N"|NA|NA|NA|NA|2023-10-01|"69260"
"Axapharm AG"|"G"|"21676"|"69260005"|"B"|2023-10-01|"Tizanidin axapharm, Tabl 4 mg, Blist 100 Stk"|"23.12"|"41.55"|NA|NA|"01.12."|"Tizanidinum"|"43439"|"N"|"7680692600059"|"M03BX02"|"4626"|"Tizanidin axapharm"|"N"|NA|NA|NA|NA|2023-10-01|"69260"
"Viatris Pharma GmbH"|NA|"17702"|"55699002"|"A"|2002-01-01|"Tobi, Inhal Lös 300 mg/5ml, 56 Amp 5 ml"|"2326.52"|"2546.65"|NA|NA|"03.05."|"Tobramycinum"|"13333"|"N"|"7680556990029"|"J01GB01"|"2556"|"Tobi Inhalation"|"N"|NA|NA|NA|NA|2022-12-01|"55699"
"Viatris Pharma GmbH"|NA|"19839"|"60565001"|"A"|2016-09-01|"Tobi Podhaler, Inh Kaps 28 mg, 224 Stk"|"2326.52"|"2546.65"|NA|NA|"03.05."|"Tobramycinum"|"30449"|"N"|"7680605650010"|"J01GB01"|"2556"|"Tobi Inhalation"|"N"|NA|NA|NA|NA|2022-12-01|"60565"
"Novartis Pharma Schweiz AG"|NA|"16332"|"50766012"|"A"|1995-03-15|"Tobradex, Gtt Opht, 5 ml"|"5.16"|"14.85"|NA|NA|"11.06.10."|"Dexamethasonum, Tobramycinum"|"11138"|"N"|"7680507660124"|"S01CA01"|"2557"|"Tobradex Auge"|"N"|NA|NA|NA|NA|2019-12-01|"50766"
"Novartis Pharma Schweiz AG"|NA|"16333"|"50767019"|"A"|1995-03-15|"Tobradex, Augensalbe, 3.5 g"|"4.73"|"14.4"|NA|NA|"11.06.10."|"Dexamethasonum, Tobramycinum"|"11139"|"N"|"7680507670192"|"S01CA01"|"2557"|"Tobradex Auge"|"N"|NA|NA|NA|NA|2019-12-01|"50767"
"Novartis Pharma Schweiz AG"|NA|"14223"|"44538016"|"A"|1988-03-15|"Tobrex, Gtt Opht, 5 ml"|"4.81"|"14.45"|NA|NA|"11.07.10."|"Tobramycinum"|"11141"|"N"|"7680445380160"|"S01AA12"|"2559"|"Tobrex Auge"|"N"|NA|NA|NA|NA|2004-09-02|"44538"
"Novartis Pharma Schweiz AG"|NA|"15284"|"45508013"|"A"|1988-03-15|"Tobrex, Augensalbe, 3.5 g"|"4.77"|"14.4"|NA|NA|"11.07.10."|"Tobramycinum"|"11142"|"N"|"7680455080135"|"S01AA12"|"2559"|"Tobrex Auge"|"N"|NA|NA|NA|NA|2004-09-02|"45508"
"GlaxoSmithKline AG"|"O"|"19123"|"58711001"|"A"|2009-12-01|"Toctino, Kaps 10 mg, 30 Stk"|"219"|"255.05"|"Y"|NA|"10.04."|"Alitretinoinum"|"25425"|"N"|"7680587110014"|"D11AH04"|"2560"|"Toctino Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58711"
"GlaxoSmithKline AG"|"O"|"19123"|"58711002"|"A"|2009-12-01|"Toctino, Kaps 30 mg, 30 Stk"|"219"|"255.05"|"Y"|NA|"10.04."|"Alitretinoinum"|"25426"|"N"|"7680587110021"|"D11AH04"|"2560"|"Toctino Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58711"
"Pierre Fabre Pharma AG"|NA|"21146"|"67752001"|"A"|2023-03-01|"Tolak, Creme 40 mg/g, Tb 20 g"|"26.78"|"45.55"|NA|NA|"07.16.10."|"Fluorouracilum"|"43045"|"N"|"7680677520013"|"L01BC02"|"4549"|"Tolak Topisch"|"N"|NA|NA|NA|NA|2023-03-01|"67752"
"Pfizer AG"|NA|"17186"|"53536018"|"A"|1999-03-15|"Tomudex, Trockensub 2 mg, Vial 1 Stk"|"174.43"|"206.1"|"Y"|NA|"07.16.10."|"Raltitrexedum"|"11177"|"N"|"7680535360188"|"L01BA03"|"2564"|"Tomudex Parenteral"|"N"|NA|NA|NA|NA|2023-12-01|"53536"
"Janssen-Cilag AG"|"O"|"16516"|"53537014"|"B"|1998-03-15|"Topamax, Filmtabl 25 mg, 60 Stk"|"12.97"|"30.4"|NA|NA|"01.07.10."|"Topiramatum"|"11189"|"N"|"7680535370149"|"N03AX11"|"2565"|"Topamax Oral"|"N"|NA|NA|NA|NA|2024-12-01|"53537"
"Janssen-Cilag AG"|"O"|"16516"|"53537022"|"B"|2000-10-01|"Topamax, Filmtabl 50 mg, 60 Stk"|"23.08"|"41.3"|NA|NA|"01.07.10."|"Topiramatum"|"12780"|"N"|"7680535370224"|"N03AX11"|"2565"|"Topamax Oral"|"N"|NA|NA|NA|NA|2024-12-01|"53537"
"Janssen-Cilag AG"|"O"|"16516"|"53537030"|"B"|1998-03-15|"Topamax, Filmtabl 100 mg, 60 Stk"|"42.64"|"62.4"|NA|NA|"01.07.10."|"Topiramatum"|"11190"|"N"|"7680535370309"|"N03AX11"|"2565"|"Topamax Oral"|"N"|NA|NA|NA|NA|2024-12-01|"53537"
"Janssen-Cilag AG"|"O"|"16516"|"53537049"|"B"|1998-03-15|"Topamax, Filmtabl 200 mg, 60 Stk"|"72.97"|"95.1"|NA|NA|"01.07.10."|"Topiramatum"|"11191"|"N"|"7680535370491"|"N03AX11"|"2565"|"Topamax Oral"|"N"|NA|NA|NA|NA|2024-12-01|"53537"
"Janssen-Cilag AG"|NA|"17320"|"54751028"|"B"|2000-01-01|"Topamax, Kaps 15 mg, 60 Stk"|"8.51"|"25.65"|NA|NA|"01.07.10."|"Topiramatum"|"11192"|"N"|"7680547510281"|"N03AX11"|"2565"|"Topamax Oral"|"N"|NA|NA|NA|NA|2024-12-01|"54751"
"Janssen-Cilag AG"|"O"|"17320"|"54751044"|"B"|2000-01-01|"Topamax, Kaps 50 mg, 60 Stk"|"23.08"|"41.3"|NA|NA|"01.07.10."|"Topiramatum"|"11193"|"N"|"7680547510441"|"N03AX11"|"2565"|"Topamax Oral"|"N"|NA|NA|NA|NA|2024-12-01|"54751"
"Sandoz Pharmaceuticals AG"|"G"|"18669"|"57924001"|"B"|2009-10-01|"Topiramat Sandoz, Filmtabl 25 mg, 60 Stk"|"11.03"|"28.4"|NA|NA|"01.07.10."|"Topiramatum"|"24732"|"N"|"7680579240019"|"N03AX11"|"2570"|"Topiramat Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57924"
"Sandoz Pharmaceuticals AG"|"G"|"18669"|"57924003"|"B"|2009-10-01|"Topiramat Sandoz, Filmtabl 50 mg, 60 Stk"|"19.62"|"37.75"|NA|NA|"01.07.10."|"Topiramatum"|"24733"|"N"|"7680579240033"|"N03AX11"|"2570"|"Topiramat Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57924"
"Sandoz Pharmaceuticals AG"|"G"|"18669"|"57924005"|"B"|2009-10-01|"Topiramat Sandoz, Filmtabl 100 mg, 60 Stk"|"36.24"|"55.85"|NA|NA|"01.07.10."|"Topiramatum"|"24734"|"N"|"7680579240057"|"N03AX11"|"2570"|"Topiramat Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57924"
"Sandoz Pharmaceuticals AG"|"G"|"18669"|"57924007"|"B"|2009-10-01|"Topiramat Sandoz, Filmtabl 200 mg, 60 Stk"|"62.36"|"84.25"|NA|NA|"01.07.10."|"Topiramatum"|"24735"|"N"|"7680579240071"|"N03AX11"|"2570"|"Topiramat Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57924"
"Spirig HealthCare AG"|"G"|"19380"|"58642013"|"B"|2010-11-01|"Topiramat Spirig HC, Filmtabl 25 mg, Ds 60 Stk"|"11.03"|"28.4"|NA|NA|"01.07.10."|"Topiramatum"|"33783"|"N"|"7680586420138"|"N03AX11"|"3500"|"Topiramat Spirig HC Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58642"
"Spirig HealthCare AG"|"G"|"19380"|"58642014"|"B"|2010-11-01|"Topiramat Spirig HC, Filmtabl 50 mg, Ds 60 Stk"|"19.61"|"37.75"|NA|NA|"01.07.10."|"Topiramatum"|"33784"|"N"|"7680586420145"|"N03AX11"|"3500"|"Topiramat Spirig HC Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58642"
"Spirig HealthCare AG"|"G"|"19380"|"58642015"|"B"|2010-11-01|"Topiramat Spirig HC, Filmtabl 100 mg, Ds 60 Stk"|"36.24"|"55.85"|NA|NA|"01.07.10."|"Topiramatum"|"33785"|"N"|"7680586420152"|"N03AX11"|"3500"|"Topiramat Spirig HC Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58642"
"Spirig HealthCare AG"|"G"|"19380"|"58642016"|"B"|2010-11-01|"Topiramat Spirig HC, Filmtabl 200 mg, Ds 60 Stk"|"62.33"|"84.2"|NA|NA|"01.07.10."|"Topiramatum"|"33786"|"N"|"7680586420169"|"N03AX11"|"3500"|"Topiramat Spirig HC Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58642"
"Mepha Pharma AG"|"G"|"19128"|"58869007"|"B"|2022-03-01|"Topiramat-Mepha Teva, Lactabs 25 mg, 60 Stk"|"11.03"|"28.4"|NA|NA|"01.07.10."|"Topiramatum"|"31209"|"N"|"7680588690072"|"N03AX11"|"3096"|"Topiramat-Mepha Teva Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58869"
"Mepha Pharma AG"|"G"|"19128"|"58869008"|"B"|2022-03-01|"Topiramat-Mepha Teva, Lactabs 50 mg, 60 Stk"|"19.62"|"37.75"|NA|NA|"01.07.10."|"Topiramatum"|"31210"|"N"|"7680588690089"|"N03AX11"|"3096"|"Topiramat-Mepha Teva Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58869"
"Mepha Pharma AG"|"G"|"19128"|"58869009"|"B"|2022-03-01|"Topiramat-Mepha Teva, Lactabs 100 mg, 60 Stk"|"36.24"|"55.85"|NA|NA|"01.07.10."|"Topiramatum"|"31211"|"N"|"7680588690096"|"N03AX11"|"3096"|"Topiramat-Mepha Teva Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58869"
"Mepha Pharma AG"|"G"|"19128"|"58869010"|"B"|2022-03-01|"Topiramat-Mepha Teva, Lactabs 200 mg, 60 Stk"|"62.33"|"84.2"|NA|NA|"01.07.10."|"Topiramatum"|"31212"|"N"|"7680588690102"|"N03AX11"|"3096"|"Topiramat-Mepha Teva Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58869"
"Accord Healthcare AG"|"G"|"20943"|"66810001"|"A"|2019-07-01|"Topotecan Accord, Inf Konz 1 mg/ml, Durchstf 1 Stk"|"68.15"|"90.55"|"Y"|NA|"07.16.10."|"Topotecanum"|"40626"|"N"|"7680668100019"|"L01CE01"|"4025"|"Topotecan Accord Parenteral"|"N"|NA|NA|NA|NA|2023-12-01|"66810"
"Accord Healthcare AG"|"G"|"20943"|"66810002"|"A"|2019-07-01|"Topotecan Accord, Inf Konz 4 mg/4ml, Durchstf 1 Stk"|"242.89"|"280.55"|"Y"|NA|"07.16.10."|"Topotecanum"|"40627"|"N"|"7680668100026"|"L01CE01"|"4025"|"Topotecan Accord Parenteral"|"N"|NA|NA|NA|NA|2023-12-01|"66810"
"Accord Healthcare AG"|"G"|"20943"|"66810003"|"A"|2019-07-01|"Topotecan Accord, Inf Konz 4 mg/4ml, Durchstf 5 Stk"|"1209.37"|"1331.7"|"Y"|NA|"07.16.10."|"Topotecanum"|"40628"|"N"|"7680668100033"|"L01CE01"|"4025"|"Topotecan Accord Parenteral"|"N"|NA|NA|NA|NA|2023-12-01|"66810"
"Farmaceutica Teofarma Suisse SA"|NA|"14092"|"43945017"|"B"|1982-03-15|"Topsym, Creme, Tb 15 g"|"2.06"|"11.45"|NA|NA|"10.05.10."|"Fluocinonidum"|"11206"|"N"|"7680439450176"|"D07AC08"|"2574"|"Topsym Topisch"|"N"|NA|NA|NA|NA|2024-12-01|"43945"
"Farmaceutica Teofarma Suisse SA"|NA|"14092"|"43945025"|"B"|1982-03-15|"Topsym, Creme, Tb 30 g"|"3.8"|"13.35"|NA|NA|"10.05.10."|"Fluocinonidum"|"11207"|"N"|"7680439450251"|"D07AC08"|"2574"|"Topsym Topisch"|"N"|NA|NA|NA|NA|2024-12-01|"43945"
"Farmaceutica Teofarma Suisse SA"|NA|"12313"|"38653016"|"B"|1976-03-15|"Topsym Polyvalent, Salbe, Tb 15 g"|"6.47"|"16.25"|NA|NA|"10.05.20."|"Fluocinonidum, Gramicidinum, Neomycinum, Nystatinum"|"11208"|"N"|"7680386530167"|"D07CC05"|"2575"|"Topsym Polyvalent Topisch"|"N"|NA|NA|NA|NA|2021-12-01|"38653"
"Farmaceutica Teofarma Suisse SA"|NA|"12313"|"38653024"|"B"|1976-03-15|"Topsym Polyvalent, Salbe, Tb 30 g"|"12"|"29.45"|NA|NA|"10.05.20."|"Fluocinonidum, Gramicidinum, Neomycinum, Nystatinum"|"11209"|"N"|"7680386530242"|"D07CC05"|"2575"|"Topsym Polyvalent Topisch"|"N"|NA|NA|NA|NA|2021-12-01|"38653"
"Farmaceutica Teofarma Suisse SA"|NA|"14013"|"43144014"|"B"|1982-03-15|"Topsym Polyvalent, Creme, Tb 15 g"|"6.47"|"16.25"|NA|NA|"10.05.20."|"Fluocinonidum, Gramicidinum, Neomycinum, Nystatinum"|"11210"|"N"|"7680431440144"|"D07CC05"|"2575"|"Topsym Polyvalent Topisch"|"N"|NA|NA|NA|NA|2021-12-01|"43144"
"Farmaceutica Teofarma Suisse SA"|NA|"14013"|"43144022"|"B"|1982-03-15|"Topsym Polyvalent, Creme, Tb 30 g"|"12"|"29.45"|NA|NA|"10.05.20."|"Fluocinonidum, Gramicidinum, Neomycinum, Nystatinum"|"11211"|"N"|"7680431440229"|"D07CC05"|"2575"|"Topsym Polyvalent Topisch"|"N"|NA|NA|NA|NA|2021-12-01|"43144"
"Mylan Pharma GmbH"|"G"|"21124"|"67971001"|"B"|2020-11-01|"Torasemid Mylan, Tabl 2.5 mg, Blist 20 Stk"|"0.89"|"10.2"|NA|NA|"05.01."|"Torasemidum"|"41356"|"N"|"7680679710016"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971002"|"B"|2020-11-01|"Torasemid Mylan, Tabl 2.5 mg, Blist 100 Stk"|"3.93"|"13.5"|NA|NA|"05.01."|"Torasemidum"|"41355"|"N"|"7680679710023"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971003"|"B"|2020-11-01|"Torasemid Mylan, Tabl 5 mg, Blist 20 Stk"|"1.38"|"10.75"|NA|NA|"05.01."|"Torasemidum"|"41358"|"N"|"7680679710030"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971004"|"B"|2020-11-01|"Torasemid Mylan, Tabl 5 mg, Blist 100 Stk"|"6.1"|"15.85"|NA|NA|"05.01."|"Torasemidum"|"41357"|"N"|"7680679710047"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971005"|"B"|2020-11-01|"Torasemid Mylan, Tabl 10 mg, Blist 20 Stk"|"2.04"|"11.45"|NA|NA|"05.01."|"Torasemidum"|"41360"|"N"|"7680679710054"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971006"|"B"|2020-11-01|"Torasemid Mylan, Tabl 10 mg, Blist 100 Stk"|"10.22"|"27.55"|NA|NA|"05.01."|"Torasemidum"|"41359"|"N"|"7680679710061"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971007"|"B"|2020-11-01|"Torasemid Mylan, Tabl 200 mg, Blist 20 Stk"|"11.09"|"28.4"|NA|NA|"05.01."|"Torasemidum"|"41362"|"N"|"7680679710078"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Mylan Pharma GmbH"|"G"|"21124"|"67971008"|"B"|2020-11-01|"Torasemid Mylan, Tabl 200 mg, Blist 100 Stk"|"49.56"|"70.05"|NA|NA|"05.01."|"Torasemidum"|"41361"|"N"|"7680679710085"|"C03CA04"|"4199"|"Torasemid Mylan Oral"|"N"|NA|NA|NA|NA|2024-12-01|"67971"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873021"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 2.5 mg, 20 Stk"|"0.77"|"10.1"|NA|NA|"05.01."|"Torasemidum"|"15036"|"N"|"7680568730217"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873022"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 2.5 mg, 100 Stk"|"3.41"|"12.95"|NA|NA|"05.01."|"Torasemidum"|"15037"|"N"|"7680568730224"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873023"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 5 mg, 20 Stk"|"1.26"|"10.6"|NA|NA|"05.01."|"Torasemidum"|"15038"|"N"|"7680568730231"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873024"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 5 mg, 100 Stk"|"5.6"|"15.35"|NA|NA|"05.01."|"Torasemidum"|"15039"|"N"|"7680568730248"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873025"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 10 mg, 20 Stk"|"2.23"|"11.65"|NA|NA|"05.01."|"Torasemidum"|"15040"|"N"|"7680568730255"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873026"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 10 mg, 100 Stk"|"10.22"|"27.55"|NA|NA|"05.01."|"Torasemidum"|"15041"|"N"|"7680568730262"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873027"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 20 mg, 20 Stk"|"5.53"|"15.2"|NA|NA|"05.01."|"Torasemidum"|"15042"|"N"|"7680568730279"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873028"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 20 mg, 100 Stk"|"22.58"|"40.8"|NA|NA|"05.01."|"Torasemidum"|"15043"|"N"|"7680568730286"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873029"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 200 mg, 20 Stk"|"9.65"|"26.95"|NA|NA|"05.01."|"Torasemidum"|"15044"|"N"|"7680568730293"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Sandoz Pharmaceuticals AG"|"G"|"18250"|"56873030"|"B"|2008-10-01|"Torasemid Sandoz eco, Tabl 200 mg, 100 Stk"|"43.11"|"63.45"|NA|NA|"05.01."|"Torasemidum"|"15045"|"N"|"7680568730309"|"C03CA04"|"2581"|"Torasemid Sandoz Oral"|"N"|NA|NA|NA|NA|2024-12-01|"56873"
"Spirig HealthCare AG"|"G"|"18221"|"57186012"|"B"|2005-07-01|"Torasemid Spirig HC, Tabl 5 mg, 20 Stk"|"1.22"|"10.55"|NA|NA|"05.01."|"Torasemidum"|"31909"|"N"|"7680571860123"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186013"|"B"|2005-07-01|"Torasemid Spirig HC, Tabl 5 mg, 100 Stk"|"5.37"|"15.1"|NA|NA|"05.01."|"Torasemidum"|"31908"|"N"|"7680571860130"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186014"|"B"|2005-07-01|"Torasemid Spirig HC, Tabl 10 mg, 20 Stk"|"1.74"|"11.15"|NA|NA|"05.01."|"Torasemidum"|"31911"|"N"|"7680571860147"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186015"|"B"|2005-07-01|"Torasemid Spirig HC, Tabl 10 mg, 100 Stk"|"10.22"|"27.55"|NA|NA|"05.01."|"Torasemidum"|"31910"|"N"|"7680571860154"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186002"|"B"|2005-07-01|"Torasemid Stada, Tabl 5 mg, Blist 20 Stk"|"1.22"|"10.55"|NA|NA|"05.01."|"Torasemidum"|"44310"|"N"|"7680571860024"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186004"|"B"|2005-07-01|"Torasemid Stada, Tabl 5 mg, Blist 100 Stk"|"5.37"|"15.1"|NA|NA|"05.01."|"Torasemidum"|"44309"|"N"|"7680571860048"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186006"|"B"|2005-07-01|"Torasemid Stada, Tabl 10 mg, Blist 20 Stk"|"1.74"|"11.15"|NA|NA|"05.01."|"Torasemidum"|"44312"|"N"|"7680571860062"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Spirig HealthCare AG"|"G"|"18221"|"57186016"|"B"|2005-07-01|"Torasemid Stada, Tabl 10 mg, Blist 100 Stk"|"10.22"|"27.55"|NA|NA|"05.01."|"Torasemidum"|"44311"|"N"|"7680571860161"|"C03CA04"|"3627"|"Torasemid Stada Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57186"
"Helvepharm AG"|"G"|"18526"|"57847001"|"B"|2007-06-01|"Torasemid Zentiva, Tabl 5 mg, 20 Stk"|"1.42"|"10.75"|NA|NA|"05.01."|"Torasemidum"|"40992"|"N"|"7680578470011"|"C03CA04"|"2580"|"Torasemid Helvepharm Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57847"
"Helvepharm AG"|"G"|"18526"|"57847003"|"B"|2007-06-01|"Torasemid Zentiva, Tabl 5 mg, 100 Stk"|"5.6"|"15.35"|NA|NA|"05.01."|"Torasemidum"|"40991"|"N"|"7680578470035"|"C03CA04"|"2580"|"Torasemid Helvepharm Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57847"
"Helvepharm AG"|"G"|"18526"|"57847005"|"B"|2007-06-01|"Torasemid Zentiva, Tabl 10 mg, 20 Stk"|"2.04"|"11.45"|NA|NA|"05.01."|"Torasemidum"|"40994"|"N"|"7680578470059"|"C03CA04"|"2580"|"Torasemid Helvepharm Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57847"
"Helvepharm AG"|"G"|"18526"|"57847007"|"B"|2007-06-01|"Torasemid Zentiva, Tabl 10 mg, 100 Stk"|"10.22"|"27.55"|NA|NA|"05.01."|"Torasemidum"|"40993"|"N"|"7680578470073"|"C03CA04"|"2580"|"Torasemid Helvepharm Oral"|"N"|NA|NA|NA|NA|2024-12-01|"57847"
"Mepha Pharma AG"|"G"|"18584"|"58181001"|"B"|2014-12-01|"Torasemid-Mepha, Tabl 20 mg, 20 Stk"|"3.46"|"13.05"|NA|NA|"05.01."|"Torasemidum"|"34252"|"N"|"7680581810019"|"C03CA04"|"3187"|"Torasemid-Mepha Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58181"
"Mepha Pharma AG"|"G"|"18584"|"58181003"|"B"|2014-12-01|"Torasemid-Mepha, Tabl 20 mg, 100 Stk"|"17.24"|"35.35"|NA|NA|"05.01."|"Torasemidum"|"34251"|"N"|"7680581810033"|"C03CA04"|"3187"|"Torasemid-Mepha Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58181"
"Mepha Pharma AG"|"G"|"19069"|"58769003"|"B"|2009-09-01|"Torasemid-Mepha, Tabl 200 mg, 20 Stk"|"9.39"|"26.65"|NA|NA|"05.01."|"Torasemidum"|"33689"|"N"|"7680587690035"|"C03CA04"|"3187"|"Torasemid-Mepha Oral"|"N"|NA|NA|NA|NA|2024-12-01|"58769"
